1328,66871160,177152175
1329,35135179,156200589
1330,179493445,183339374
1331,211226873,173543915
1332,184266346,122625640
1333,48781033,167017708
1334,241043520,44658551
1335,105752020,203604475
1336,76533210,34128356
1337,14191853,193491910
1338,117919888,86528148
1339,57117525,7722898
1340,23483190,93814219
1341,163406421,144644605
1342,182205882,201831267
1343,145468257,35492722
1344,134705068,125657001
1345,66112527,173170733
1346,84404317,66996442
1347,26396592,135986162
1348,245756604,227717154
1349,151697643,226370129
1350,56721700,175383368
1351,203421489,148156914
1352,227071547,78661719
1353,206490024,211895338
1354,192397587,90762371
1355,28870020,92699007
1356,11409432,164421228
1357,152098164,135107764
1358,14390680,249402159
1359,70163418,170691852
1360,182545423,239365896
1361,202095352,157686158
1362,196911464,147946215
1363,180567871,169812836
1364,162259971,146414696
1365,136996149,80440134
1366,87430274,192773371
1367,184641567,94492102
1368,91666908,186157737
1369,62805048,10945285
1370,64787006,43197871
1371,25401368,25315322
1372,179248536,80838899
1373,47255082,115859081
1374,35617359,206983204
1375,184522469,67733302
1376,184671207,100054307
1377,103967416,84248221
1378,113721566,185050023
1379,233438715,219481269
1380,223941275,224855823
1381,177171910,58786758
1382,156230513,172584840
1383,170663254,193534346
1384,127826693,194002359
1385,33136281,207810772
1386,22383216,12733167
1387,53333686,23695424
1388,177074533,156746947
1389,117025968,159727651
1390,180451591,196978193
1391,62010120,204686226
1392,105042202,68358578
1393,132827616,172552721
1394,202968022,33926776
1395,205213027,140460022
1396,63274993,188595880
1397,211534747,233302360
1398,94645519,115094082
1399,103064826,89460333
1400,136101380,201535346
1401,212351641,66563419
1402,83623583,220650807
1403,11058522,151847271
1404,64194019,18119889
1405,133953323,141002130
1406,155277475,88143276
1407,27466891,120319346
1408,192301378,166146595
1409,49387777,220168910
1410,57392366,211793416
1411,45884729,187789244
1412,196510666,167050709
1413,73634647,114797034
1414,127351698,111552492
1415,38397620,80564318
1416,66316734,44893856
1417,245037076,194926866
1418,46625066,67536978
1419,93946735,223195605
1420,114289870,237548110
1421,218865320,73616987
1422,238240538,211761024
1423,207100470,159585200
1424,234302325,42458477
1425,178394233,163159162
1426,195053548,88908435
1427,35926445,67471621
1428,170299158,16442710
1429,46017317,68603001
1430,73188295,210867117
1431,115614930,204746012
1432,111433146,146523074
1433,115841867,25232855
1434,200648733,227881327
1435,108403258,198186827
1436,179496380,6948244
1437,27878870,75799580
1438,225120310,146512662
1439,82159453,17053805
1440,143004565,105360032
1441,186900958,211275986
1442,245484697,37225584
1443,104895183,42423915
1444,31905812,248979035
1445,147748161,87868301
1446,188243063,244628127
1447,181687417,216840169
1448,73253206,162265380
1449,135791789,26048635
1450,249960970,52547883
1451,143570048,113132106
1452,83416280,221596521
1453,168726114,47486560
1454,199659486,42349352
1455,15972506,137862080
1456,192885670,18787055
1457,127096649,147208379
1458,217400091,57088460
1459,88909001,126550979
1460,155035295,58170881
1461,152037184,214694689
1462,199128411,78509143
1463,143980440,170608467
1464,196566885,196704924
1465,239386642,46257018
1466,14558682,139126069
1467,40994913,240350965
1468,164600741,192372123
1469,156063803,150184768
1470,187772098,218169955
1471,202391610,103734538
1472,141092888,157501166
1473,244953950,183096473
1474,99169808,49749527
1475,178711664,99503425
1476,117795334,215854236
1477,152383802,199977612
1478,30460761,37248747
1479,10947079,137954556
1480,144465215,11670234
1481,144189014,247406762
1482,136602675,219448780
1483,137061677,32079647
1484,157887019,126044884
1485,144098338,139825869
1486,186402916,37212299
1487,34826317,13384084
1488,48369498,72076640
1489,173953522,173223748
1490,162529414,128376613
1491,168052250,58463322
1492,216765385,45034488
1493,56190585,21338756
1494,96660048,189638882
1495,240721783,40673695
1496,42770590,222423555
1497,21251037,218040918
1498,99113177,124965634
1499,197574088,148947475
1500,11058075,208420298
1501,114138189,145890355
1502,129178635,239917866
1503,185306944,43200591
1504,233992882,149928678
1505,98786025,142730011
1506,212730824,235498986
1507,40708630,106045378
1508,33203536,121510090
1509,70955003,201449252
1510,23952296,68246281
1511,215327317,38496077
1512,206995918,186319627
1513,53717663,94967722
1514,192746821,54876505
1515,201144628,97594171
1516,201928995,237752145
1517,180660145,191929659
1518,166907413,230305618
1519,190272759,113054872
1520,161172267,188433549
1521,220993340,240869549
1522,90946758,143592032
1523,228634657,84495981
1524,42834461,146193855
1525,42811889,27851729
1526,192661638,38112552
1527,131601964,141170715
1528,64347282,104230945
1529,27541658,122515501
1530,70734892,77387221
1531,134401916,14473468
1532,181080702,185431739
1533,113977249,229338103
1534,190098437,112590570
1535,181288239,77287370
1536,183372439,186701004
1537,53237499,89310705
1538,31802313,154480677
1539,12407537,104110115
1540,169550064,22355508
1541,77565779,12868331
1542,36593638,181397200
1543,99165138,108211789
1544,180968888,188960703
1545,86204869,247294737
1546,13281722,128274394
1547,65400019,159842078
1548,159087974,231637940
1549,63679556,110465838
1550,123235617,52681749
1551,205483421,169582484
1552,160952404,135729435
1553,173705432,90344942
1554,31590112,64056344
1555,171686927,111540187
1556,223475814,210295560
1557,31949509,111411664
1558,161299188,240832903
1559,82674880,195440765
1560,246559308,197197026
1561,194824901,130279842
1562,184225999,32723734
1563,66033594,13781089
1564,142295312,58081101
1565,79497349,151889154
1566,211926945,175315486
1567,186807009,192918716
1568,46821630,208263083
1569,200461864,121847851
1570,104698274,159510685
1571,71335778,185707231
1572,71779344,215845246
1573,50288932,125432948
1574,228381632,104521948
1575,51691422,144665884
1576,41115754,124969966
1577,114900390,185216630
1578,123139528,162296374
1579,134198486,116699387
1580,71418459,149684592
1581,136165698,51744515
1582,109258112,228108465
1583,210158181,138427154
1584,167458514,242551181
1585,164707382,231966567
1586,37650837,215497092
1587,17751073,62656809
1588,197506559,12652169
1589,170151573,219952525
1590,127549307,235361875
1591,245852133,223085480
1592,131691207,126424187
1593,61424942,13055771
1594,168902381,128651921
1595,61230924,85158041
1596,233154399,84951189
1597,143411511,31671061
1598,37575066,92742429
1599,35203959,218028957
1600,193842197,92272712
1601,68214430,84227298
1602,57707528,31489185
1603,236244796,225344059
1604,133067262,97555192
1605,76437852,154250226
1606,15286317,94813269
1607,230697463,123454224
1608,60924467,249798809
1609,237860224,136846466
1610,89885430,211708264
1611,67570468,87844446
1612,125920159,132799057
1613,133972249,82691808
1614,175069428,87725814
1615,56022756,109987580
1616,131582384,29463570
1617,112133628,117155202
1618,64632525,30294580
1619,106544811,43624999
1620,236623821,83872054
1621,244267910,32143862
1622,216964220,186557968
1623,79168997,174239329
1624,123335401,18964882
1625,112996741,147871407
1626,25301931,150343211
1627,203083750,76207279
1628,124572409,127346235
1629,157887162,122574957
1630,156913881,46773649
1631,133813306,58530375
1632,211872880,223029081
1633,218745212,237729774
1634,205913123,66252393
1635,175670562,193211047
1636,95756094,201083748
1637,122692248,118869826
1638,39087874,22029889
1639,87201309,168730916
1640,89530718,205282511
1641,50336944,179100135
1642,44106371,53996719
1643,245777602,104234901
1644,48345856,171523671
1645,162920665,172030595
1646,133570932,33837760
1647,27188097,67812233
1648,39314531,233534628
1649,43990149,142838202
1650,190373689,221999750
1651,222179642,224335803
1652,161694441,110355176
1653,153512845,234043889
1654,234738055,10089961
1655,233316006,79434273
1656,235839312,196379609
1657,111652869,32622953
1658,106831213,188757930
1659,237549045,88369525
1660,123569445,243652638
1661,236019163,120190840
1662,50242438,15334016
1663,48082999,116627090
1664,63562347,204414167
1665,67532874,44661961
1666,227554993,56298254
1667,30105447,135344333
1668,111066506,29579830
1669,30956270,145849672
1670,167472607,105636085
1671,233548128,44016262
1672,18173214,80303697
1673,138251183,228414199
1674,16557279,36243641
1675,16035759,206887747
1676,171682146,84695284
1677,74207578,138198627
1678,229686461,236768071
1679,186742388,56356895
1680,227625519,234277271
1681,166344861,214614037
1682,125857144,40060461
1683,64062347,47466507
1684,30089827,21126028
1685,238088830,97440765
1686,61089582,95610372
1687,162437708,211862973
1688,190295010,223397098
1689,203187179,176774058
1690,125232795,196952237
1691,116252776,20752249
1692,49954150,178405912
1693,75342933,167842892
1694,111047552,210823798
1695,138802763,151586618
1696,35974189,239497563
1697,12398971,176359910
1698,64637759,72345859
1699,134962174,20542617
1700,121213331,29351568
1701,226533927,65859252
1702,84090820,135174771
1703,140038128,173435969
1704,17396183,213727385
1705,97038094,115210931
1706,184271379,198582676
1707,24794587,9046676
1708,128093237,151302564
1709,158613517,164555005
1710,135759409,130422890
1711,91655886,157271721
1712,109078660,20133812
1713,58365788,167818198
1714,225236782,138588671
1715,65191476,63041648
1716,73444961,192096765
1717,63126793,63139051
1718,67373974,59191417
1719,221881875,106809763
1720,227083933,234398250
1721,162144928,96595186
1722,47005498,25772387
1723,20019000,117940735
1724,183512629,18292032
1725,210397136,18044050
1726,132812878,98556832
1727,52791683,38511158
1728,180386652,68589304
1729,182824729,59159236
1730,26854159,84151540
1731,172925831,84195573
1732,57075560,124295473
1733,207595197,146685824
1734,240726083,46329546
1735,65613461,35258540
1736,92773133,126871418
1737,152475840,100165790
1738,138162059,243912893
1739,50047885,17971614
1740,58785185,19178496
1741,246751791,224658429
1742,93058933,49843369
1743,117921468,149188733
1744,229408801,88653967
1745,197422969,110859370
1746,249565756,234808631
1747,142492463,127912113
1748,27191402,126237606
1749,217763981,236189023
1750,72265302,56041549
1751,246754497,17976510
1752,96146311,243634436
1753,56590845,158503331
1754,137263784,203681398
1755,174863141,176357906
1756,240800705,40612052
1757,43547735,101276727
1758,179736827,169973893
1759,235835816,41668093
1760,140820409,60065894
1761,241673167,211021298
1762,150356613,6557813
1763,67984172,108437510
1764,247055192,24963963
1765,249754103,144779425
1766,146979820,44959019
1767,64832447,96745651
1768,125504811,222168193
1769,92447121,132378902
1770,179961561,182789481
1771,78185477,216284539
1772,148121131,102741878
1773,144472417,79980465
1774,76905366,71334288
1775,171580963,208359742
1776,182787040,126495120
1777,38540320,227658488
1778,114813623,174935180
1779,48178119,236307065
1780,124042076,8205771
1782,157923589,124371802
1783,167783539,118322109
1784,99950299,83717205
1785,98644609,96077014
1786,31163088,132681408
1787,180637682,89649639
1788,137842572,131751558
1789,12022123,12185466
1790,13748740,83602085
1791,75365662,42141994
1792,165064765,66366379
1793,27453791,111019074
1794,108494278,123539065
1795,79608479,55393401
1796,157410830,50848566
1797,41903449,4672570
1798,79561380,50953921
1799,58410899,105333411
1800,135344391,16853018
1801,172602579,62681995
1802,39740458,3127363
1803,137562555,4789389
1804,110020979,45748756
1805,187629888,3057674
1806,174019315,39049016
1807,34504216,99700351
1808,96041351,67915250
1809,5871369,73762790
1810,57374986,36900760
1811,158944607,112140925
1812,83676920,96468126
1813,80388386,74961391
1814,163075990,92016075
1815,58090183,58254380
1816,79634994,23093438
1817,69241835,16125813
1818,93121233,46577004
1819,135842294,82523324
1820,35295305,75035249
1821,153083696,88075253
1822,106430716,121627118
1823,123632915,21868794
1824,91816237,11310233
1825,155025769,119690476
1826,100029451,5702543
1827,62843071,77081156
1828,48152303,4115278
1829,43145999,121095462
1830,40226018,134826535
1831,64124360,72306412
1832,165474149,36001414
1833,110440034,132004360
1834,30165557,16330807
1835,21521252,105130266
1836,79804233,136880613
1837,28329125,111594207
1838,44067228,24248739
1839,138277784,74490879
1840,157922594,116828517
1841,167928038,28019769
1842,117198942,7748834
1843,68187141,57944886
1844,120492294,4209939
1845,145810666,92542138
1846,182182999,110384067
1847,58678544,66774309
1848,126592777,66406714
1849,132588512,50934378
1850,45638494,110362753
1851,143707756,68452028
1852,92706453,46508795
1853,47340110,9047292
1854,12617717,47910255
1855,97806053,76210290
1856,46372228,45841702
1857,153300024,56506821
1858,123792033,18784307
1859,9255409,82928197
1860,17098636,46777262
1861,49907317,66291352
1862,41843472,30453151
1863,28657688,134580863
1864,185963025,42450585
1865,63054566,128987220
1866,2321901,38101686
1867,40684268,27707949
1868,107077950,41903744
1869,89924978,135002159
1870,45609726,68211417
1871,83603047,108740037
1872,9016634,21059095
1873,67146792,35129842
1874,49735817,11335697
1875,30220063,7625136
1876,54309262,101742928
1877,161803878,42984863
1878,89520976,35459657
1879,69664775,90600496
1880,101785033,23410755
1881,127500445,61183646
1882,16023878,110092184
1883,22933768,119969171
1884,79396029,39605648
1885,17134792,67933844
1886,156352978,24215230
1887,5319329,51453575
1888,10734106,75995045
1889,116716662,69326045
1890,113807170,55859824
1891,63377129,2025049
1892,194765056,62745755
1893,84288000,14974049
1894,20942304,40431927
1895,58372933,111626950
1896,34732815,80195255
1897,37332689,4530414
1898,19590138,56736606
1899,5396624,6664705
1900,179441894,133062500
1901,103091799,96813372
1902,161006146,91147630
1903,28385124,93544539
1904,10825417,110624756
1905,174081085,84636167
1906,120763433,139772143
1907,31742804,32997704
1908,67282817,15426754
1909,96621773,81129182
1910,15105131,28169155
1911,48570253,134641977
1912,12659315,36549111
1913,190626862,101596757
1914,199921642,68492471
1915,13598616,70045473
1916,59216520,84379818
1917,9994110,99297472
1918,146742382,25012217
1919,77636017,100540165
1920,148181371,47383674
1921,29929784,15767700
1922,195891704,136533831
1923,179168587,39329424
1924,24827252,75976318
1925,176473574,118660745
1926,72655979,60243981
1927,7913693,59486143
1928,72416711,125385237
1929,111861498,50107464
1930,116924232,83781324
1931,43558213,116921934
1932,122357891,127005350
1933,168545371,28961153
1934,53856198,122696146
1935,180407232,7746548
1936,149729883,37705968
1937,105421979,27689699
1938,99506521,70796210
1939,166699741,89852221
1940,73250397,126965752
1941,28020943,97556304
1942,50396910,26760367
1943,49129503,9604362
1944,103445082,121291215
1945,197238178,134849703
1946,4278038,35797217
1947,131483892,36886878
1948,99653670,63598623
1949,158430230,7363782
1950,104797811,130129318
1951,147004385,131200869
1952,161167858,55348677
1953,193392210,114382911
1954,187854605,72358325
1955,69294876,28126810
1956,2849776,131852782
1957,31962857,75189021
1958,72670792,69347942
1959,122980019,71086672
1960,70430128,25133527
1961,163386439,59421509
1962,66032476,121447928
1963,125354227,85982601
1964,21200923,133459865
1965,50294338,106202958
1966,195804288,65716547
1967,150116719,118186539
1968,78021217,34288612
1969,172666631,96310244
1970,59094832,134782825
1971,136661959,17253807
1972,147162330,39723144
1973,26642710,61735694
1974,102013707,89069148
1975,28152686,49430464
1976,117923649,96926248
1977,117184308,111109126
1978,37058844,125769423
1979,170438059,50365689
1980,47514676,61200734
1981,2269830,94599082
1982,34177386,83008401
1983,63142964,131983789
1984,155300120,20339617
1985,109010467,30088000
1986,180766934,13614082
1987,13437101,80945275
1988,85761244,34033260
1989,62701620,25379471
1990,178497632,25609949
1991,126388095,73835004
1992,92321233,51885481
1993,8418464,13623534
1994,75930469,41588784
1995,166784194,40419334
1996,162465780,23812810
1997,83145272,5426742
1998,44789615,109296153
1999,48869279,79942488
2000,13509317,128632110
2001,154299131,41324216
2002,171982601,110810084
2003,64047215,71605481
2004,171133079,73983850
2005,76260408,123925398
2006,50121711,56571122
2007,16118380,112445561
2008,75792065,93585593
2009,97537798,8807899
2010,74679535,132503300
2011,196635444,30586675
2012,62934218,103505911
2013,62398760,65179815
2014,8414911,122889251
2015,101867341,94752904
2016,87605043,34556812
2017,37651522,99813196
2018,682125,18081590
2019,159232225,73701518
2020,126675023,75612593
2021,181589391,112962859
2022,54712535,87996286
2023,93685087,98292734
2024,34364631,43674787
2025,101158132,123847812
2026,17184534,7811508
2027,52980777,56652195
2028,11557317,33162256
2029,35349630,4856091
2030,30004471,102196553
2031,132653207,18413158
2032,125566088,128094153
2033,42052773,48525112
2034,168391130,69891705
2035,194085774,53043304
2036,151998422,80389479
2037,186202919,12425420
2038,25103776,46387864
2039,190518900,18651468
2040,130045989,132023452
2041,147021631,98818131
2042,151326595,71077354
2043,144331656,7930938
2044,80120531,36162801
2045,64161960,89468472
2046,73823788,54046362
2047,156148662,124228156
2048,106204010,72725162
2049,71930253,37567434
2050,190256441,60478813
2051,92881706,67017254
2052,125879057,1359302
2053,31190148,21702066
2054,29812853,17877601
2055,65158973,56000509
2056,59581119,85971889
2057,64833280,66290472
2058,39271908,47526193
2059,23016930,41643727
2060,163264280,93527192
2061,124855137,82311995
2062,71538158,123537897
2063,68167879,125972404
2064,129672905,88296952
2065,40790745,11924739
2066,169011350,107915142
2067,169569076,105466600
2068,129339120,40357531
2069,13239538,56951305
2070,24126513,21153922
2071,130364239,91546930
2072,82990393,8321109
2073,29986530,126843715
2074,126616028,92784017
2075,58067472,24806220
2076,61162150,4084166
2077,10173054,85590603
2078,70690798,68369589
2079,64152075,120041601
2080,124833995,47674718
2081,73844800,96135474
2082,189699633,42087296
2083,73645825,20751058
2084,165909753,122507339
2085,177617975,78266770
2086,121985778,37290692
2087,154347803,24154728
2088,72202784,100512062
2089,51988162,133704687
2090,29391743,54345528
2091,174376128,17348722
2092,4280989,102997700
2093,193326484,9255726
2094,169380505,104316326
2095,4371088,70653427
2096,146387895,93796295
2097,105159515,96962454
2098,167176598,68992009
2099,161533422,71862138
2100,96328191,35028377
2101,73243712,68344592
2102,76908025,45413760
2103,131974205,31452112
2104,148925507,106414495
2105,191335608,114806604
2106,91593056,16967692
2107,189159583,119934544
2108,1887357,97046690
2109,70933414,25009991
2110,156598526,68250672
2111,166484539,79627622
2112,166590089,30218234
2113,110558159,46874960
2114,161631079,64484682
2115,83240010,56549445
2116,187090722,72360830
2117,77243291,114660869
2118,127799694,29932781
2119,181252097,25051440
2120,77260011,32551468
2121,23032502,110542923
2122,31483770,110056636
2123,54940377,94302731
2124,77355805,115651386
2125,124545545,102300887
2126,43607541,5127516
2127,26575944,115258543
2128,41062363,132723286
2129,13487761,123967979
2130,153223908,63521185
2131,95570165,20744495
2132,69391269,63388107
2133,3945102,4753213
2134,32803449,57675372
2135,121695032,139659689
2136,124299354,3570204
2137,23530776,48462139
2138,97328638,964567
2139,26108636,9573322
2140,117569675,76379641
2141,157595454,65870795
2142,117415461,25893045
2143,190319536,47383917
2144,40884367,69356493
2145,86899026,125120685
2146,35251161,101394703
2147,137759612,72791765
2148,105155385,65165869
2149,184673503,100273710
2150,176238477,131590964
2151,128856411,98328534
2152,167038554,80998778
2153,162068215,3715864
2154,121808441,9522864
2155,134217633,34599255
2156,39295110,104093462
2157,152945263,92107462
2158,181126645,52980051
2159,1800785,58663080
2160,108930048,23332962
2161,141068896,11166375
2162,178528870,136010963
2163,136979041,8292599
2164,73521487,77754165
2165,61958688,130987094
2166,135933011,106718852
2167,128016067,73362979
2168,97010520,40645178
2169,80370379,61831982
2170,176391601,135609817
2171,112870092,789524
2172,21343951,111078903
2173,40322005,38506192
2174,28902964,120384351
2175,178894815,65225608
2176,2255743,4835793
2177,22798759,28091598
2178,77264457,61838270
2179,58468560,8568964
2180,151350947,135427230
2181,63246545,49881988
2182,136023770,20928578
2183,68195894,139869164
2184,118854053,127986069
2185,149504317,51744008
2186,48222821,62471264
2187,155322625,54065205
2188,1762813,13935259
2189,20281614,111547445
2190,39791488,118221252
2191,55055828,36297664
2192,103606540,50501525
2193,13456953,27252356
2194,57856634,27697634
2195,172832598,127363300
2196,195574488,52046509
2197,156244311,93757999
2198,127011271,109054897
2199,147674503,80828944
2200,157550437,121830298
2201,33033677,136521317
2202,130450267,9905646
2203,181321725,50529010
2204,129079031,49700207
2205,101414427,28775055
2206,194884720,43167162
2207,72278575,24093490
2208,190116296,44949632
2209,86063300,30959051
2210,117695306,107043168
2211,19483130,87679020
2212,13846312,44259961
2213,143693238,129456210
2214,24137253,106834304
2215,92236534,24596766
2216,149791433,124140077
2217,18413694,87208961
2218,28650129,100117611
2219,121696951,122579522
2220,34897886,74079764
2221,64678065,90731031
2222,80303909,47520468
2223,101867173,135207629
2224,111503353,137606779
2225,99452848,89963697
2226,192430916,50652264
2227,64934064,104030251
2228,174127522,51498661
2229,42178814,88959892
2230,84990331,97222889
2231,18563121,103085519
2232,25055039,85813396
2233,9402712,135945815
2234,172794979,857167
2235,137283476,19317543
2236,69815476,60958804
2237,188112491,106055311
2238,82727544,88649035
2239,145732664,135785224
2240,87281517,21699235
2241,34025688,115112795
2242,168932232,101283671
2243,19030700,73779611
2244,146577841,126449819
2245,140178764,43629846
2246,152378834,22859927
2247,78689498,8163691
2248,37021086,98879566
2249,162593936,60206950
2250,55445424,57224035
2251,61495808,129109377
2252,70471011,77726087
2253,61696255,137424527
2254,190809077,111902375
2255,151908092,106288315
2256,74574242,119765612
2257,52842711,24587540
2258,107019843,127659912
2259,113282293,78755595
2260,61011227,63359835
2261,57861002,133847044
2262,8692303,78614068
2263,34354049,118073270
2264,131340424,123805815
2265,168978,44551393
2266,55030966,81677621
2267,37980245,53329028
2268,160169407,131670153
2269,126386997,123621989
2270,27184294,42475984
2271,97147483,125009895
2272,186673280,13593786
2273,111800321,7871473
