7,Could Be better,1084,85
8,Mindblowing,1085,86
8,Great,1086,87
8,Amazing,1087,88
9,Great,1088,89
6,Could Be better,1089,90
8,Great,1090,91
8,Great,1091,92
6,Average,1092,93
7,Could Be better,1093,94
6,Could Be better,1094,95
10,Amazing,1095,96
7,Okay,1096,97
9,Great,1097,98
9,Great,1098,99
8,Amazing,1099,100
10,Great,1100,101
10,Mindblowing,1101,102
9,Amazing,1102,103
7,Could Be better,1103,104
10,Amazing,1104,105
6,Average,1105,106
9,Mindblowing,1106,107
9,Great,1107,108
7,Okay,1108,109
6,Okay,1109,110
9,Mindblowing,1110,111
9,Great,1111,112
6,Average,1112,113
9,Great,1113,114
8,Amazing,1114,115
6,Could Be better,1115,116
8,Amazing,1116,117
10,Mindblowing,1117,118
10,Mindblowing,1118,119
6,Okay,1119,120
6,Okay,1120,121
7,Okay,1121,122
8,Amazing,1122,123
8,Amazing,1123,124
6,Could Be better,1124,125
8,Amazing,1125,126
6,Average,1126,127
7,Could Be better,1127,128
10,Mindblowing,1128,129
6,Average,1129,130
8,Amazing,1130,131
6,Okay,1131,132
6,Okay,1132,133
7,Okay,1133,134
8,Mindblowing,1134,135
8,Great,1135,136
9,Amazing,1136,137
10,Amazing,1137,138
7,Could Be better,1138,139
10,Mindblowing,1139,140
9,Great,1140,141
9,Great,1141,142
7,Okay,1142,143
6,Average,1143,144
10,Great,1144,145
10,Great,1145,146
10,Amazing,1146,147
9,Mindblowing,1147,148
6,Could Be better,1148,149
6,Could Be better,1149,150
6,Average,1150,151
7,Average,1151,152
9,Great,1152,153
9,Mindblowing,1153,154
9,Mindblowing,1154,155
9,Mindblowing,1155,156
7,Okay,1156,157
6,Average,1157,158
6,Could Be better,1158,159
6,Average,1159,160
10,Great,1160,161
10,Great,1161,162
6,Average,1162,163
10,Great,1163,164
6,Okay,1164,165
6,Could Be better,1165,166
6,Could Be better,1166,167
10,Great,1167,168
6,Could Be better,1168,169
10,Great,1169,170
6,Could Be better,1170,171
8,Great,1171,172
9,Mindblowing,1172,173
7,Okay,1173,174
10,Great,1174,175
8,Amazing,1175,176
10,Amazing,1176,177
8,Amazing,1177,178
8,Mindblowing,1178,179
8,Mindblowing,1179,180
8,Mindblowing,1180,181
9,Amazing,1181,182
6,Could Be better,1182,183
6,Average,1183,184
9,Great,1184,185
9,Mindblowing,1185,186
7,Could Be better,1186,187
8,Great,1187,188
7,Average,1188,189
6,Could Be better,1189,190
8,Amazing,1190,191
7,Okay,1191,192
6,Could Be better,1192,193
10,Amazing,1193,194
10,Amazing,1194,195
9,Mindblowing,1195,196
8,Mindblowing,1196,197
7,Okay,1197,198
7,Average,1198,199
8,Mindblowing,1199,200
9,Mindblowing,1200,201
10,Amazing,1201,202
8,Mindblowing,1202,203
10,Amazing,1203,204
7,Average,1204,205
6,Average,1205,206
6,Average,1206,207
8,Mindblowing,1207,208
8,Great,1208,209
7,Okay,1209,210
9,Amazing,1210,211
7,Could Be better,1211,212
10,Amazing,1212,213
8,Great,1213,214
10,Great,1214,215
6,Could Be better,1215,216
7,Average,1216,217
9,Great,1217,218
7,Could Be better,1218,219
6,Could Be better,1219,220
7,Okay,1220,221
10,Great,1221,222
6,Average,1222,223
6,Average,1223,224
6,Okay,1224,225
10,Mindblowing,1225,226
9,Amazing,1226,227
8,Great,1227,228
10,Amazing,1228,229
6,Average,1229,230
10,Amazing,1230,231
8,Amazing,1231,232
6,Average,1232,233
7,Average,1233,234
7,Could Be better,1234,235
7,Average,1235,236
6,Could Be better,1236,237
6,Okay,1237,238
10,Mindblowing,1238,239
8,Great,1239,240
6,Average,1240,241
6,Average,1241,242
7,Average,1242,243
7,Average,1243,244
10,Great,1244,245
8,Mindblowing,1245,246
10,Great,1246,247
10,Great,1247,248
6,Okay,1248,249
8,Great,1249,250
8,Amazing,1250,251
9,Great,1251,252
9,Amazing,1252,253
6,Okay,1253,254
6,Average,1254,255
10,Great,1255,256
7,Okay,1256,257
8,Mindblowing,1257,258
10,Great,1258,259
9,Mindblowing,1259,260
7,Could Be better,1260,261
7,Okay,1261,262
10,Amazing,1262,263
7,Could Be better,1263,264
8,Great,1264,265
9,Great,1265,266
6,Could Be better,1266,267
7,Average,1267,268
10,Amazing,1268,269
8,Great,1269,270
8,Amazing,1270,271
7,Could Be better,1271,272
7,Okay,1272,273
10,Great,1273,274
6,Average,1274,275
9,Amazing,1275,276
10,Amazing,1276,277
8,Amazing,1277,278
6,Okay,1278,279
10,Great,1279,280
10,Amazing,1280,281
9,Great,1281,282
7,Okay,1282,283
7,Okay,1283,284
7,Average,1284,285
10,Mindblowing,1285,286
10,Mindblowing,1286,287
10,Amazing,1287,288
7,Okay,1288,289
8,Mindblowing,1289,290
9,Mindblowing,1290,291
10,Great,1291,292
10,Great,1292,293
10,Mindblowing,1293,294
7,Okay,1294,295
6,Average,1295,296
10,Great,1296,297
9,Great,1297,298
8,Amazing,1298,299
9,Amazing,1299,300
10,Amazing,1300,301
7,Okay,1301,302
6,Average,1302,303
6,Okay,1303,304
8,Amazing,1304,305
9,Amazing,1305,306
8,Great,1306,307
7,Could Be better,1307,308
6,Okay,1308,309
6,Average,1309,310
7,Okay,1310,311
7,Average,1311,312
10,Mindblowing,1312,313
7,Could Be better,1313,314
6,Okay,1314,315
6,Okay,1315,316
8,Mindblowing,1316,317
8,Mindblowing,1317,318
9,Mindblowing,1318,319
8,Mindblowing,1319,320
8,Amazing,1320,321
7,Average,1321,322
10,Mindblowing,1322,323
8,Great,1323,324
10,Mindblowing,1324,325
9,Great,1325,326
6,Average,1326,327
7,Okay,1327,328
6,Okay,1328,329
8,Great,1329,330
6,Could Be better,1330,331
7,Average,1331,332
10,Great,1332,333
8,Great,1333,334
10,Mindblowing,1334,335
8,Mindblowing,1335,336
10,Amazing,1336,337
8,Mindblowing,1337,338
8,Amazing,1338,339
8,Mindblowing,1339,340
10,Great,1340,341
9,Amazing,1341,342
8,Mindblowing,1342,343
6,Could Be better,1343,344
7,Average,1344,345
6,Average,1345,346
10,Great,1346,347
6,Okay,1347,348
10,Mindblowing,1348,349
10,Mindblowing,1349,350
8,Mindblowing,1350,351
8,Great,1351,352
8,Mindblowing,1352,353
6,Okay,1353,354
8,Amazing,1354,355
6,Could Be better,1355,356
10,Amazing,1356,357
6,Okay,1357,358
7,Okay,1358,359
9,Amazing,1359,360
9,Great,1360,361
10,Mindblowing,1361,362
8,Mindblowing,1362,363
9,Great,1363,364
10,Mindblowing,1364,365
6,Average,1365,366
10,Mindblowing,1366,367
9,Great,1367,368
10,Mindblowing,1368,369
7,Okay,1369,370
9,Mindblowing,1370,371
6,Could Be better,1371,372
10,Great,1372,373
7,Could Be better,1373,374
6,Could Be better,1374,375
8,Amazing,1375,376
9,Amazing,1376,377
6,Average,1377,378
7,Average,1378,379
10,Mindblowing,1379,380
7,Okay,1380,381
9,Mindblowing,1381,382
7,Average,1382,383
10,Great,1383,384
6,Average,1384,385
9,Mindblowing,1385,386
10,Amazing,1386,387
10,Great,1387,388
9,Great,1388,389
8,Great,1389,390
7,Average,1390,391
8,Mindblowing,1391,392
8,Great,1392,393
6,Average,1393,394
10,Mindblowing,1394,395
8,Amazing,1395,396
7,Average,1396,397
6,Average,1397,398
9,Mindblowing,1398,399
9,Great,1399,400
9,Great,1400,401
6,Okay,1401,402
8,Great,1402,403
8,Amazing,1403,404
8,Mindblowing,1404,405
6,Could Be better,1405,406
9,Mindblowing,1406,407
8,Mindblowing,1407,408
7,Okay,1408,409
7,Okay,1409,410
7,Okay,1410,411
7,Okay,1411,412
7,Could Be better,1412,413
6,Okay,1413,414
10,Great,1414,415
9,Mindblowing,1415,416
10,Amazing,1416,417
9,Mindblowing,1417,418
9,Great,1418,419
10,Mindblowing,1419,420
10,Great,1420,421
9,Amazing,1421,422
8,Great,1422,423
10,Amazing,1423,424
6,Could Be better,1424,425
8,Mindblowing,1425,426
8,Mindblowing,1426,427
7,Okay,1427,428
7,Average,1428,429
7,Average,1429,430
7,Average,1430,431
6,Average,1431,432
9,Amazing,1432,433
8,Great,1433,434
7,Average,1434,435
8,Amazing,1435,436
6,Okay,1436,437
8,Mindblowing,1437,438
7,Okay,1438,439
6,Average,1439,440
6,Average,1440,441
6,Average,1441,442
6,Average,1442,443
8,Mindblowing,1443,444
8,Amazing,1444,445
9,Amazing,1445,446
10,Amazing,1446,447
7,Okay,1447,448
7,Okay,1448,449
7,Okay,1449,450
8,Great,1450,451
7,Okay,1451,452
10,Great,1452,453
6,Average,1453,454
6,Okay,1454,455
10,Amazing,1455,456
9,Amazing,1456,457
10,Amazing,1457,458
8,Amazing,1458,459
7,Could Be better,1459,460
9,Mindblowing,1460,461
9,Great,1461,462
9,Great,1462,463
8,Mindblowing,1463,464
7,Could Be better,1464,465
10,Amazing,1465,466
10,Amazing,1466,467
8,Great,1467,468
7,Could Be better,1468,469
9,Mindblowing,1469,470
6,Average,1470,471
7,Average,1471,472
8,Mindblowing,1472,473
7,Could Be better,1473,474
10,Mindblowing,1474,475
7,Okay,1475,476
9,Great,1476,477
7,Could Be better,1477,478
9,Amazing,1478,479
10,Mindblowing,1479,480
9,Amazing,1480,481
8,Great,1481,482
9,Amazing,1482,483
10,Mindblowing,1483,484
7,Okay,1484,485
7,Okay,1485,486
8,Mindblowing,1486,487
8,Mindblowing,1487,488
8,Great,1488,489
7,Average,1489,490
6,Average,1490,491
8,Great,1491,492
9,Mindblowing,1492,493
6,Could Be better,1493,494
8,Great,1494,495
9,Mindblowing,1495,496
8,Great,1496,497
9,Amazing,1497,498
6,Could Be better,1498,499
9,Mindblowing,1499,500
6,Okay,1500,501
6,Could Be better,1501,502
6,Average,1502,503
7,Okay,1503,504
6,Average,1504,505
6,Could Be better,1505,506
9,Amazing,1506,507
9,Mindblowing,1507,508
10,Amazing,1508,509
10,Great,1509,510
10,Amazing,1510,511
10,Mindblowing,1511,512
9,Mindblowing,1512,513
8,Amazing,1513,514
6,Could Be better,1514,515
6,Could Be better,1515,516
7,Could Be better,1516,517
9,Amazing,1517,518
8,Mindblowing,1518,519
7,Average,1519,520
8,Mindblowing,1520,521
10,Amazing,1521,522
6,Okay,1522,523
10,Amazing,1523,524
8,Great,1524,525
7,Could Be better,1525,526
7,Average,1526,527
6,Average,1527,528
10,Mindblowing,1528,529
8,Great,1529,530
8,Mindblowing,1530,531
10,Amazing,1531,532
8,Mindblowing,1532,533
6,Okay,1533,534
7,Average,1534,535
8,Amazing,1535,536
7,Average,1536,537
10,Great,1537,538
9,Amazing,1538,539
8,Mindblowing,1539,540
8,Great,1540,541
6,Average,1541,542
8,Mindblowing,1542,543
9,Mindblowing,1543,544
10,Amazing,1544,545
7,Average,1545,546
9,Mindblowing,1546,547
6,Could Be better,1547,548
7,Could Be better,1548,549
10,Mindblowing,1549,550
6,Average,1550,551
6,Average,1551,552
7,Average,1552,553
9,Great,1553,554
9,Amazing,1554,555
6,Average,1555,556
8,Great,1556,557
7,Average,1557,558
9,Mindblowing,1558,559
6,Okay,1559,560
9,Amazing,1560,561
8,Great,1561,562
6,Average,1562,563
10,Amazing,1563,564
6,Could Be better,1564,565
8,Great,1565,566
8,Mindblowing,1566,567
10,Mindblowing,1567,568
10,Great,1568,569
9,Mindblowing,1569,570
9,Mindblowing,1570,571
7,Average,1571,572
8,Mindblowing,1572,573
7,Average,1573,574
8,Great,1574,575
6,Could Be better,1575,576
9,Mindblowing,1576,577
6,Average,1577,578
10,Mindblowing,1578,579
6,Average,1579,580
6,Could Be better,1580,581
10,Great,1581,582
8,Amazing,1582,583
7,Okay,1583,584
6,Average,1584,585
9,Great,1585,586
6,Okay,1586,587
9,Mindblowing,1587,588
6,Average,1588,589
9,Great,1589,590
6,Okay,1590,591
10,Mindblowing,1591,592
9,Mindblowing,1592,593
6,Could Be better,1593,594
9,Mindblowing,1594,595
7,Average,1595,596
6,Could Be better,1596,597
9,Mindblowing,1597,598
8,Great,1598,599
6,Could Be better,1599,600
7,Average,1600,601
7,Average,1601,602
9,Mindblowing,1602,603
9,Amazing,1603,604
10,Amazing,1604,605
10,Great,1605,606
7,Average,1606,607
10,Amazing,1607,608
8,Great,1608,609
9,Mindblowing,1609,610
8,Mindblowing,1610,611
6,Could Be better,1611,612
9,Mindblowing,1612,613
10,Great,1613,614
10,Amazing,1614,615
7,Could Be better,1615,616
7,Could Be better,1616,617
7,Could Be better,1617,618
6,Could Be better,1618,619
8,Amazing,1619,620
8,Great,1620,621
8,Amazing,1621,622
8,Mindblowing,1622,623
8,Great,1623,624
10,Mindblowing,1624,625
10,Mindblowing,1625,626
8,Amazing,1626,627
8,Great,1627,628
10,Mindblowing,1628,629
9,Mindblowing,1629,630
7,Average,1630,631
10,Great,1631,632
10,Amazing,1632,633
9,Amazing,1633,634
7,Could Be better,1634,635
8,Amazing,1635,636
10,Great,1636,637
8,Amazing,1637,638
6,Average,1638,639
9,Amazing,1639,640
8,Amazing,1640,641
7,Could Be better,1641,642
7,Average,1642,643
6,Okay,1643,644
7,Could Be better,1644,645
7,Could Be better,1645,646
8,Amazing,1646,647
7,Average,1647,648
7,Could Be better,1648,649
8,Great,1649,650
9,Amazing,1650,651
6,Average,1651,652
7,Could Be better,1652,653
6,Okay,1653,654
7,Average,1654,655
8,Amazing,1655,656
10,Mindblowing,1656,657
8,Mindblowing,1657,658
9,Mindblowing,1658,659
9,Great,1659,660
9,Mindblowing,1660,661
8,Amazing,1661,662
8,Great,1662,663
6,Okay,1663,664
6,Average,1664,665
10,Great,1665,666
9,Amazing,1666,667
10,Great,1667,668
9,Mindblowing,1668,669
9,Great,1669,670
7,Average,1670,671
8,Amazing,1671,672
8,Amazing,1672,673
8,Mindblowing,1673,674
10,Mindblowing,1674,675
9,Amazing,1675,676
9,Amazing,1676,677
8,Mindblowing,1677,678
10,Mindblowing,1678,679
6,Average,1679,680
8,Great,1680,681
9,Mindblowing,1681,682
7,Could Be better,1682,683
9,Mindblowing,1683,684
8,Mindblowing,1684,685
10,Great,1685,686
10,Amazing,1686,687
7,Could Be better,1687,688
7,Average,1688,689
10,Mindblowing,1689,690
7,Okay,1690,691
7,Average,1691,692
10,Mindblowing,1692,693
10,Mindblowing,1693,694
9,Great,1694,695
9,Great,1695,696
10,Mindblowing,1696,697
7,Average,1697,698
10,Great,1698,699
10,Mindblowing,1699,700
6,Okay,1700,701
7,Okay,1701,702
7,Could Be better,1702,703
10,Mindblowing,1703,704
8,Great,1704,705
9,Amazing,1705,706
8,Mindblowing,1706,707
9,Mindblowing,1707,708
7,Okay,1708,709
7,Could Be better,1709,710
7,Could Be better,1710,711
8,Mindblowing,1711,712
10,Amazing,1712,713
10,Great,1713,714
6,Okay,1714,715
8,Mindblowing,1715,716
8,Amazing,1716,717
10,Mindblowing,1717,718
10,Great,1718,719
7,Okay,1719,720
8,Mindblowing,1720,721
8,Amazing,1721,722
8,Great,1722,723
8,Great,1723,724
10,Mindblowing,1724,725
10,Amazing,1725,726
10,Amazing,1726,727
10,Great,1727,728
9,Great,1728,729
7,Could Be better,1729,730
6,Okay,1730,731
10,Great,1731,732
6,Average,1732,733
7,Could Be better,1733,734
7,Okay,1734,735
6,Could Be better,1735,736
10,Great,1736,737
9,Mindblowing,1737,738
9,Mindblowing,1738,739
10,Great,1739,740
7,Average,1740,741
10,Mindblowing,1741,742
9,Great,1742,743
10,Mindblowing,1743,744
8,Amazing,1744,745
6,Okay,1745,746
6,Average,1746,747
8,Mindblowing,1747,748
7,Could Be better,1748,749
9,Mindblowing,1749,750
7,Average,1750,751
10,Mindblowing,1751,752
8,Amazing,1752,753
9,Mindblowing,1753,754
8,Mindblowing,1754,755
7,Average,1755,756
9,Mindblowing,1756,757
6,Average,1757,758
9,Mindblowing,1758,759
8,Amazing,1759,760
8,Amazing,1760,761
7,Average,1761,762
8,Amazing,1762,763
8,Great,1763,764
9,Mindblowing,1764,765
8,Mindblowing,1765,766
7,Could Be better,1766,767
8,Amazing,1767,768
8,Mindblowing,1768,769
7,Could Be better,1769,770
10,Great,1770,771
10,Amazing,1771,772
7,Average,1772,773
6,Could Be better,1773,774
6,Could Be better,1774,775
10,Amazing,1775,776
9,Amazing,1776,777
10,Great,1777,778
9,Mindblowing,1778,779
10,Amazing,1779,780
8,Amazing,1780,781
10,Amazing,1782,782
4,Bad,1783,783
7,Average,1784,784
10,Mindblowing,1785,785
2,Bad,1786,786
7,Average,1787,787
3,Bad,1788,788
7,Okay,1789,789
10,Mindblowing,1790,790
5,Could Be better,1791,791
8,Amazing,1792,792
2,Awful,1793,793
5,Could Be better,1794,794
3,Awful,1795,795
5,Okay,1796,796
9,Great,1797,797
10,Great,1798,798
2,Bad,1799,799
2,Bad,1800,800
10,Great,1801,801
4,Awful,1802,802
9,Mindblowing,1803,803
3,Bad,1804,804
6,Could Be better,1805,805
6,Okay,1806,806
3,Bad,1807,807
3,Bad,1808,808
5,Average,1809,809
8,Great,1810,810
8,Mindblowing,1811,811
3,Bad,1812,812
9,Great,1813,813
5,Average,1814,814
10,Amazing,1815,815
9,Amazing,1816,816
5,Could Be better,1817,817
9,Mindblowing,1818,818
5,Average,1819,819
3,Bad,1820,820
3,Bad,1821,821
5,Average,1822,822
4,Bad,1823,823
5,Okay,1824,824
7,Average,1825,825
9,Amazing,1826,826
3,Awful,1827,827
8,Mindblowing,1828,828
6,Okay,1829,829
9,Great,1830,830
8,Great,1831,831
9,Mindblowing,1832,832
5,Could Be better,1833,833
4,Bad,1834,834
2,Awful,1835,835
8,Great,1836,836
10,Great,1837,837
4,Bad,1838,838
5,Okay,1839,839
8,Amazing,1840,840
8,Great,1841,841
2,Awful,1842,842
9,Great,1843,843
2,Bad,1844,844
9,Amazing,1845,845
7,Okay,1846,846
2,Awful,1847,847
5,Okay,1848,848
3,Awful,1849,849
6,Could Be better,1850,850
10,Great,1851,851
7,Okay,1852,852
5,Average,1853,853
8,Amazing,1854,854
3,Bad,1855,855
7,Okay,1856,856
3,Bad,1857,857
7,Okay,1858,858
3,Awful,1859,859
6,Could Be better,1860,860
6,Average,1861,861
5,Average,1862,862
6,Average,1863,863
5,Could Be better,1864,864
4,Bad,1865,865
9,Mindblowing,1866,866
9,Great,1867,867
5,Could Be better,1868,868
2,Awful,1869,869
7,Could Be better,1870,870
2,Bad,1871,871
5,Average,1872,872
5,Average,1873,873
4,Awful,1874,874
9,Amazing,1875,875
9,Mindblowing,1876,876
8,Mindblowing,1877,877
2,Awful,1878,878
10,Amazing,1879,879
8,Amazing,1880,880
4,Awful,1881,881
7,Okay,1882,882
2,Awful,1883,883
3,Awful,1884,884
8,Great,1885,885
4,Awful,1886,886
5,Okay,1887,887
5,Okay,1888,888
4,Awful,1889,889
2,Bad,1890,890
7,Average,1891,891
2,Bad,1892,892
3,Bad,1893,893
9,Mindblowing,1894,894
10,Amazing,1895,895
4,Awful,1896,896
2,Awful,1897,897
10,Amazing,1898,898
10,Mindblowing,1899,899
7,Average,1900,900
6,Okay,1901,901
3,Awful,1902,902
10,Great,1903,903
2,Bad,1904,904
3,Bad,1905,905
9,Mindblowing,1906,906
2,Awful,1907,907
8,Mindblowing,1908,908
8,Great,1909,909
8,Amazing,1910,910
4,Awful,1911,911
4,Bad,1912,912
8,Mindblowing,1913,913
7,Could Be better,1914,914
8,Mindblowing,1915,915
3,Awful,1916,916
4,Awful,1917,917
6,Average,1918,918
9,Great,1919,919
3,Awful,1920,920
5,Could Be better,1921,921
4,Awful,1922,922
3,Awful,1923,923
6,Okay,1924,924
6,Okay,1925,925
6,Could Be better,1926,926
6,Average,1927,927
6,Average,1928,928
10,Mindblowing,1929,929
6,Could Be better,1930,930
2,Bad,1931,931
5,Average,1932,932
5,Average,1933,933
7,Okay,1934,934
7,Could Be better,1935,935
2,Awful,1936,936
6,Okay,1937,937
6,Could Be better,1938,938
6,Okay,1939,939
2,Awful,1940,940
3,Awful,1941,941
6,Average,1942,942
5,Could Be better,1943,943
10,Great,1944,944
9,Mindblowing,1945,945
7,Okay,1946,946
4,Awful,1947,947
2,Bad,1948,948
4,Awful,1949,949
7,Okay,1950,950
2,Awful,1951,951
10,Great,1952,952
6,Okay,1953,953
2,Bad,1954,954
7,Could Be better,1955,955
6,Okay,1956,956
9,Great,1957,957
4,Bad,1958,958
8,Great,1959,959
3,Bad,1960,960
3,Awful,1961,961
8,Mindblowing,1962,962
7,Okay,1963,963
10,Amazing,1964,964
6,Could Be better,1965,965
9,Mindblowing,1966,966
5,Average,1967,967
2,Awful,1968,968
2,Awful,1969,969
8,Mindblowing,1970,970
10,Mindblowing,1971,971
2,Awful,1972,972
5,Okay,1973,973
4,Awful,1974,974
3,Bad,1975,975
10,Mindblowing,1976,976
6,Average,1977,977
5,Average,1978,978
6,Okay,1979,979
2,Bad,1980,980
4,Awful,1981,981
9,Great,1982,982
4,Awful,1983,983
10,Amazing,1984,984
6,Could Be better,1985,985
5,Average,1986,986
7,Average,1987,987
9,Amazing,1988,988
10,Mindblowing,1989,989
5,Could Be better,1990,990
10,Mindblowing,1991,991
4,Awful,1992,992
5,Average,1993,993
7,Could Be better,1994,994
10,Amazing,1995,995
8,Mindblowing,1996,996
4,Awful,1997,997
9,Great,1998,998
3,Awful,1999,999
9,Great,2000,1000
5,Could Be better,2001,1001
2,Awful,2002,1002
9,Great,2003,1003
10,Great,2004,1004
3,Bad,2005,1005
8,Great,2006,1006
4,Awful,2007,1007
5,Okay,2008,1008
10,Amazing,2009,1009
8,Great,2010,1010
5,Okay,2011,1011
8,Great,2012,1012
10,Mindblowing,2013,1013
5,Could Be better,2014,1014
10,Amazing,2015,1015
9,Amazing,2016,1016
3,Bad,2017,1017
2,Bad,2018,1018
8,Great,2019,1019
2,Awful,2020,1020
5,Average,2021,1021
7,Okay,2022,1022
10,Amazing,2023,1023
2,Bad,2024,1024
5,Could Be better,2025,1025
3,Awful,2026,1026
5,Average,2027,1027
7,Could Be better,2028,1028
4,Awful,2029,1029
7,Okay,2030,1030
3,Bad,2031,1031
7,Average,2032,1032
5,Could Be better,2033,1033
8,Amazing,2034,1034
10,Great,2035,1035
4,Bad,2036,1036
3,Awful,2037,1037
9,Amazing,2038,1038
6,Could Be better,2039,1039
8,Amazing,2040,1040
5,Could Be better,2041,1041
2,Awful,2042,1042
5,Could Be better,2043,1043
6,Average,2044,1044
10,Amazing,2045,1045
10,Great,2046,1046
4,Awful,2047,1047
8,Great,2048,1048
2,Awful,2049,1049
7,Average,2050,1050
5,Average,2051,1051
6,Okay,2052,1052
3,Bad,2053,1053
5,Okay,2054,1054
9,Great,2055,1055
8,Great,2056,1056
4,Bad,2057,1057
7,Average,2058,1058
8,Great,2059,1059
9,Amazing,2060,1060
6,Could Be better,2061,1061
3,Awful,2062,1062
2,Bad,2063,1063
9,Great,2064,1064
7,Could Be better,2065,1065
5,Could Be better,2066,1066
7,Okay,2067,1067
10,Amazing,2068,1068
7,Okay,2069,1069
3,Bad,2070,1070
9,Amazing,2071,1071
6,Could Be better,2072,1072
8,Mindblowing,2073,1073
4,Bad,2074,1074
5,Okay,2075,1075
4,Bad,2076,1076
4,Awful,2077,1077
9,Amazing,2078,1078
10,Amazing,2079,1079
6,Okay,2080,1080
8,Amazing,2081,1081
2,Bad,2082,1082
9,Amazing,2083,1083
6,Could Be better,2084,1084
6,Average,2085,1085
4,Bad,2086,1086
7,Okay,2087,1087
6,Average,2088,1088
8,Mindblowing,2089,1089
10,Great,2090,1090
5,Could Be better,2091,1091
5,Could Be better,2092,1092
2,Awful,2093,1093
10,Great,2094,1094
8,Great,2095,1095
5,Okay,2096,1096
5,Average,2097,1097
4,Bad,2098,1098
5,Okay,2099,1099
2,Bad,2100,1100
8,Mindblowing,2101,1101
4,Awful,2102,1102
6,Could Be better,2103,1103
4,Bad,2104,1104
5,Okay,2105,1105
8,Mindblowing,2106,1106
7,Could Be better,2107,1107
10,Amazing,2108,1108
7,Okay,2109,1109
8,Amazing,2110,1110
8,Amazing,2111,1111
2,Awful,2112,1112
5,Okay,2113,1113
3,Awful,2114,1114
6,Could Be better,2115,1115
4,Bad,2116,1116
8,Amazing,2117,1117
4,Awful,2118,1118
8,Amazing,2119,1119
6,Could Be better,2120,1120
8,Great,2121,1121
10,Great,2122,1122
10,Great,2123,1123
3,Bad,2124,1124
9,Amazing,2125,1125
4,Awful,2126,1126
9,Amazing,2127,1127
5,Average,2128,1128
10,Mindblowing,2129,1129
4,Awful,2130,1130
10,Amazing,2131,1131
10,Great,2132,1132
10,Mindblowing,2133,1133
5,Okay,2134,1134
10,Mindblowing,2135,1135
2,Bad,2136,1136
5,Okay,2137,1137
9,Amazing,2138,1138
7,Could Be better,2139,1139
2,Awful,2140,1140
8,Great,2141,1141
8,Amazing,2142,1142
2,Bad,2143,1143
6,Could Be better,2144,1144
2,Awful,2145,1145
10,Great,2146,1146
10,Amazing,2147,1147
8,Amazing,2148,1148
9,Mindblowing,2149,1149
8,Great,2150,1150
4,Awful,2151,1151
9,Amazing,2152,1152
5,Average,2153,1153
3,Bad,2154,1154
4,Bad,2155,1155
4,Awful,2156,1156
2,Awful,2157,1157
4,Awful,2158,1158
6,Average,2159,1159
4,Awful,2160,1160
2,Awful,2161,1161
6,Could Be better,2162,1162
4,Bad,2163,1163
3,Awful,2164,1164
4,Awful,2165,1165
9,Great,2166,1166
10,Amazing,2167,1167
5,Could Be better,2168,1168
9,Amazing,2169,1169
2,Awful,2170,1170
5,Average,2171,1171
5,Average,2172,1172
7,Could Be better,2173,1173
7,Average,2174,1174
5,Okay,2175,1175
2,Bad,2176,1176
2,Bad,2177,1177
10,Great,2178,1178
5,Okay,2179,1179
10,Amazing,2180,1180
7,Okay,2181,1181
6,Okay,2182,1182
8,Amazing,2183,1183
8,Great,2184,1184
10,Mindblowing,2185,1185
